9.888799586389874108e+00,1.393324874858753892e+00,9.733767057106859966e+00,2.366883528553429983e+00,1.090927377569792966e+01,1.135043783842063059e+00,1.098775775969576074e+01,3.924199199891341139e-01,6.950000000000000178e+00,7.231053560389408830e-01,7.000000000000000000e+00,2.500000000000000000e-01,1.648166666666666913e+02,1.620000000000000000e+02,8.250000000000000000e+00,8.000000000000000000e+00,7.668333333333333712e+01,7.728333333333333144e+01,8.050000000000000711e+00
1.716618189728286126e+01,1.776231928339472965e+00,1.720130117132057990e+01,2.366883528553429983e+00,1.525205422357769081e+01,1.447654027623602957e+00,1.569679679956536944e+01,1.569679679956538010e+00,9.716666666666666785e+00,9.222607937841729164e-01,1.000000000000000000e+01,1.000000000000000000e+00,2.201666666666667140e+02,2.200000000000000000e+02,1.103333333333332966e+01,1.100000000000000000e+01,4.711666666666666714e+01,5.675000000000000000e+01,1.122100000000000009e+01
3.581299058079640218e+01,4.287246849875712584e+00,3.561850999270416196e+01,5.458604410691791031e+00,3.761998966295833924e+01,4.256930272933146853e+00,3.767231231895689092e+01,6.278718719826144934e+00,2.396666666666666856e+01,2.711973867847365938e+00,2.400000000000000000e+01,4.000000000000000000e+00,3.417500000000000000e+02,3.475000000000000000e+02,2.863333333333332931e+01,2.850000000000000000e+01,5.675166666666667226e+01,1.668333333333333002e+01,1.219899999999999984e+01
8.720455409962202253e+00,3.579372565677986895e+00,9.050325292830144974e+00,4.366883528553429983e+00,9.182626127745741940e+00,4.156248871503468223e+00,1.020291791971749085e+01,6.278718719826149375e+00,5.849999999999999645e+00,2.647832500207015993e+00,6.500000000000000000e+00,4.000000000000000000e+00,1.521500000000000057e+02,1.520000000000000000e+02,7.250000000000000000e+00,8.000000000000000000e+00,7.234333333333333371e+01,9.400000000000000000e+01,7.019000000000000128e+00
1.186563974256594989e+01,2.332109994359254923e+00,1.210065058566028995e+01,3.250000000000000000e+00,1.229582415965954034e+01,2.472046656211898785e+00,1.255743743965230053e+01,3.139359359913072911e+00,7.833333333333333037e+00,1.574873324652038997e+00,8.000000000000000000e+00,2.000000000000000000e+00,1.558166666666666913e+02,1.535000000000000000e+02,8.983333333333332504e+00,9.000000000000000000e+00,6.556499999999999773e+01,7.523333333333333428e+01,1.103999999999999915e+01
1.162705701806284075e+01,2.393735272539248893e+00,1.173376705710685997e+01,3.458604410691787923e+00,1.438873039960158984e+01,2.420836456411633808e+00,1.412711711960882965e+01,3.139359359913073799e+00,9.166666666666666075e+00,1.542248706741661035e+00,9.000000000000000000e+00,2.000000000000000000e+00,3.048333333333333073e+01,2.950000000000000000e+01,1.184999999999999964e+01,1.200000000000000000e+01,7.507500000000000284e+01,6.920000000000000284e+01,5.568999999999999950e+00
9.436635194004121985e+00,2.074788855939659005e+00,9.417208821383574957e+00,3.000000000000000000e+00,9.627368703733427679e+00,2.592435940743882838e+00,9.418078079739222730e+00,3.531779279902209190e+00,6.133333333333333748e+00,1.651570045689618960e+00,6.000000000000000000e+00,2.250000000000000000e+00,9.433333333333332860e+01,9.450000000000000000e+01,7.416666666666666963e+00,7.500000000000000000e+00,7.430833333333333712e+01,8.420000000000000284e+01,8.496000000000000441e+00
1.575433089801244080e+01,1.167802578961516069e+00,1.583441764276714991e+01,2.366883528553429983e+00,1.485963430358854964e+01,9.349840987607634935e-01,1.569679679956536944e+01,1.569679679956538010e+00,9.466666666666666785e+00,5.956528014598817533e-01,1.000000000000000000e+01,1.000000000000000000e+00,1.674166666666667140e+02,1.665000000000000000e+02,1.044999999999999929e+01,1.100000000000000000e+01,5.672333333333332916e+01,5.963333333333333286e+01,1.013000000000000078e+01
2.036190627136258158e+01,4.093667911368690682e+00,2.146753411421371993e+01,6.366883528553429983e+00,2.409458308733283971e+01,4.294614121228922166e+00,2.511487487930459039e+01,6.278718719826149375e+00,1.534999999999999964e+01,2.735981217102739116e+00,1.600000000000000000e+01,4.000000000000000000e+00,2.475000000000000000e+01,2.500000000000000000e+01,1.901666666666666927e+01,2.000000000000000000e+01,5.731833333333334224e+01,9.090000000000000568e+01,9.775000000000000355e+00
2.046645191802084085e+01,3.846046625677955966e+00,1.946753411421371993e+01,4.366883528553429983e+00,2.325742059135603057e+01,3.784613540029984957e+00,2.197551551939152148e+01,4.709039039869612253e+00,1.481666666666666998e+01,2.411073793179750790e+00,1.400000000000000000e+01,3.000000000000000000e+00,2.894999999999999929e+01,1.050000000000000000e+01,1.816666666666667140e+01,1.800000000000000000e+01,6.075833333333333286e+01,6.348333333333332718e+01,1.095800000000000018e+01
1.776942848586148926e+01,1.557546909960842996e+00,1.783441764276714991e+01,2.000000000000000000e+00,1.705718585552769895e+01,1.307445475316191930e+00,1.726647647952190923e+01,1.569679679956538010e+00,1.086666666666667069e+01,8.329377592200174485e-01,1.100000000000000000e+01,1.000000000000000000e+00,2.083833333333332973e+02,2.080000000000000000e+02,1.288333333333332931e+01,1.300000000000000000e+01,7.547499999999999432e+01,6.075000000000000000e+01,1.133300000000000018e+01
1.776488283920322075e+01,2.348949724438516018e+00,1.783441764276714991e+01,4.091720882138358384e+00,1.805131631950018090e+01,2.426579848722192789e+00,1.726647647952190923e+01,4.709039039869611365e+00,1.150000000000000000e+01,1.545907664925229907e+00,1.100000000000000000e+01,3.000000000000000000e+00,2.010000000000000000e+02,2.005000000000000000e+02,1.365000000000000036e+01,1.400000000000000000e+01,3.788000000000000256e+01,8.151666666666666572e+01,5.508000000000000007e+00
1.028035887873362952e+01,2.852285111370714166e+00,9.467534114213719931e+00,5.733767057106859966e+00,7.089719887803691556e+00,2.152850700327900935e+00,6.278718719826149375e+00,4.709039039869611365e+00,4.516666666666666607e+00,1.371522309817702068e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.278166666666666913e+02,2.245000000000000000e+02,5.049999999999999822e+00,4.500000000000000000e+00,3.571500000000000341e+01,8.876666666666666572e+01,8.061999999999999389e+00
8.057739076385674437e+00,1.502004187215131070e+00,7.733767057106859966e+00,2.366883528553429983e+00,7.534462463791378184e+00,1.111810793644393058e+00,7.848398399782685608e+00,1.569679679956536900e+00,4.799999999999999822e+00,7.083042533080239345e-01,5.000000000000000000e+00,1.000000000000000000e+00,1.968000000000000114e+02,2.060000000000000000e+02,5.733333333333333393e+00,6.000000000000000000e+00,7.224166666666667425e+01,9.200000000000000000e+01,3.420999999999999819e+00
2.775757959983200962e+00,1.820694445171689990e+00,2.366883528553429983e+00,2.733767057106859966e+00,2.223712879938427811e+00,1.537196172780630921e+00,1.569679679956536900e+00,1.569679679956536900e+00,1.416666666666666963e+00,9.793056458647625417e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.394333333333333087e+02,1.185000000000000000e+02,1.550000000000000044e+00,2.000000000000000000e+00,5.277000000000000313e+01,4.856666666666666998e+01,4.650000000000000355e+00
1.211407066374833086e+01,1.825792086373221990e+00,1.228409234993701027e+01,2.366883528553429983e+00,1.172027494367548073e+01,1.429510767122970982e+00,1.255743743965230053e+01,1.569679679956536011e+00,7.466666666666666785e+00,9.107022186606587022e-01,8.000000000000000000e+00,1.000000000000000000e+00,1.590500000000000114e+02,1.590000000000000000e+02,8.583333333333333925e+00,9.000000000000000000e+00,9.455666666666667197e+01,4.350000000000000000e+01,7.237000000000000099e+00
1.721012033065818869e+01,2.580345574975984935e+00,1.710065058566028995e+01,4.091720882138358384e+00,2.032735185543716128e+01,2.778399920341954044e+00,2.040583583943498169e+01,3.531779279902210078e+00,1.294999999999999929e+01,1.770042611763239071e+00,1.300000000000000000e+01,2.250000000000000000e+00,1.481833333333333087e+02,1.480000000000000000e+02,1.553333333333332966e+01,1.500000000000000000e+01,7.444166666666666288e+01,8.398333333333333428e+01,7.355999999999999872e+00
1.244334523304813978e+01,3.555820279530069961e+00,1.310065058566028995e+01,4.616883528553429983e+00,1.391782649561463003e+01,3.545032150599734866e+00,1.412711711960882965e+01,4.709039039869611365e+00,8.866666666666667140e+00,2.258443041511431826e+00,9.000000000000000000e+00,3.000000000000000000e+00,1.890833333333332860e+02,1.915000000000000000e+02,1.115000000000000036e+01,1.100000000000000000e+01,9.539333333333333087e+01,4.285000000000000142e+01,5.102000000000000313e+00
9.179438272335355364e+00,3.791704759009880021e+00,8.417208821383574957e+00,6.800325292830144974e+00,8.973335503751536990e+00,3.552387098721097924e+00,7.848398399782685608e+00,6.278718719826149375e+00,5.716666666666666785e+00,2.263128677832830782e+00,5.000000000000000000e+00,4.000000000000000000e+00,2.420500000000000114e+02,2.245000000000000000e+02,7.116666666666666252e+00,6.000000000000000000e+00,8.383666666666667311e+01,5.836666666666666714e+01,4.315999999999999837e+00
8.193128371161378709e+00,3.217971032695642997e+00,8.050325292830144974e+00,5.800325292830144974e+00,9.391916751739946889e+00,3.904105517780804835e+00,9.418078079739222730e+00,6.278718719826149375e+00,5.983333333333333393e+00,2.487198864604596160e+00,6.000000000000000000e+00,4.000000000000000000e+00,1.272000000000000028e+02,1.415000000000000000e+02,7.150000000000000355e+00,7.000000000000000000e+00,7.199166666666666003e+01,7.479999999999999716e+01,5.650000000000000355e+00
1.041060721328294036e+01,1.850158361983474942e+00,1.010065058566028995e+01,3.000000000000000000e+00,1.033372455971387005e+01,1.788348534151193103e+00,9.418078079739222730e+00,3.139359359913073799e+00,6.583333333333333037e+00,1.139307947339109894e+00,6.000000000000000000e+00,2.000000000000000000e+00,1.047166666666666970e+02,1.040000000000000000e+02,8.283333333333333215e+00,8.000000000000000000e+00,5.067999999999999972e+01,9.101666666666666572e+01,6.336000000000000298e+00
1.619740399708166123e+01,2.059206922063293810e+00,1.578409234993701027e+01,2.366883528553429983e+00,1.812980030349800842e+01,2.265022970918688205e+00,1.726647647952190923e+01,3.139359359913072911e+00,1.155000000000000071e+01,1.442984195973922912e+00,1.100000000000000000e+01,2.000000000000000000e+00,1.951666666666667140e+02,1.980000000000000000e+02,1.380000000000000071e+01,1.300000000000000000e+01,7.904000000000000625e+01,7.690000000000000568e+01,8.648999999999999133e+00
1.645579154588669013e+01,2.063435936613287058e+00,1.646753411421371993e+01,3.366883528553429983e+00,1.799899366350162921e+01,1.991106066259634044e+00,1.805131631950018090e+01,1.569679679956536011e+00,1.146666666666667034e+01,1.268479226484453992e+00,1.150000000000000000e+01,1.000000000000000000e+00,1.555833333333332860e+02,1.550000000000000000e+02,1.313333333333332931e+01,1.300000000000000000e+01,4.600333333333333030e+01,8.865000000000000568e+01,6.355999999999999872e+00
7.337338938515633124e+00,1.127984886496320005e+00,7.100650585660289948e+00,0.000000000000000000e+00,4.866007007865266409e+00,7.480617167138263746e-01,4.709039039869611365e+00,0.000000000000000000e+00,3.100000000000000089e+00,4.765696633943419802e-01,3.000000000000000000e+00,0.000000000000000000e+00,6.161666666666666714e+01,6.400000000000000000e+01,3.350000000000000089e+00,3.000000000000000000e+00,6.927500000000000568e+01,5.635000000000000142e+01,4.979000000000000092e+00
1.465725219376093058e+01,3.919485287099770066e+00,1.510065058566028995e+01,5.458604410691788367e+00,1.721415382352336110e+01,4.247108841084219044e+00,1.726647647952190923e+01,6.278718719826149375e+00,1.096666666666667034e+01,2.705716902191038109e+00,1.100000000000000000e+01,4.000000000000000000e+00,3.234333333333332803e+02,3.350000000000000000e+02,1.443333333333333002e+01,1.400000000000000000e+01,7.610833333333333428e+01,4.431666666666666998e+01,5.919999999999999929e+00
7.909795037828046382e+00,2.011071590021121125e+00,7.733767057106859966e+00,1.525162646415072931e+00,8.947174175752261149e+00,2.149129541261034948e+00,9.418078079739222730e+00,1.569679679956536900e+00,5.700000000000000178e+00,1.369151661134164089e+00,6.000000000000000000e+00,1.000000000000000000e+00,3.011666666666666856e+02,3.130000000000000000e+02,6.916666666666666963e+00,7.000000000000000000e+00,6.358666666666667311e+01,8.913333333333333997e+01,3.603000000000000203e+00
1.127765233163096958e+01,1.734205142911017905e+00,1.136688352855342998e+01,3.000000000000000000e+00,1.344692259162767023e+01,1.836164017413342009e+00,1.412711711960882965e+01,1.569679679956536011e+00,8.566666666666666430e+00,1.169769884174191921e+00,9.000000000000000000e+00,1.000000000000000000e+00,2.763166666666667197e+02,2.750000000000000000e+02,1.069999999999999929e+01,1.100000000000000000e+01,5.099000000000000199e+01,6.538333333333333997e+01,5.241999999999999993e+00
1.399826933138777996e+01,2.964720628342425002e+00,1.373376705710685997e+01,4.366883528553429983e+00,1.710950851152625063e+01,3.148657250177142153e+00,1.726647647952190923e+01,3.139359359913073799e+00,1.090000000000000036e+01,2.005923431629264897e+00,1.100000000000000000e+01,2.000000000000000000e+00,5.396666666666666856e+01,5.200000000000000000e+01,1.375000000000000000e+01,1.400000000000000000e+01,7.932833333333333314e+01,3.751666666666667282e+01,5.373999999999999666e+00
1.405341029161417055e+01,1.507340119232619902e+00,1.410065058566028995e+01,2.000000000000000000e+00,1.580144211156246925e+01,1.288138411260770999e+00,1.569679679956536944e+01,0.000000000000000000e+00,1.006666666666666998e+01,8.206377566768522369e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.814833333333332916e+02,1.810000000000000000e+02,1.206666666666666998e+01,1.200000000000000000e+01,7.487166666666666970e+01,7.925000000000000000e+01,5.788999999999999702e+00
1.853214481943802028e+01,2.475688070377835892e+00,1.865097587849043848e+01,3.366883528553429983e+00,1.886231748747772130e+01,2.426436429599236888e+00,1.883615615947844901e+01,3.139359359913072911e+00,1.201666666666666927e+01,1.545816296523901068e+00,1.200000000000000000e+01,2.000000000000000000e+00,3.417666666666667084e+02,3.410000000000000000e+02,1.413333333333332931e+01,1.400000000000000000e+01,3.681499999999999773e+01,7.283333333333332860e+01,8.525999999999999801e+00
1.485855125184057002e+01,1.430580255110490029e+00,1.546753411421371993e+01,1.366883528553429983e+00,1.567063547156610070e+01,1.173632972672477015e+00,1.569679679956536944e+01,0.000000000000000000e+00,9.983333333333332504e+00,7.476894729916953031e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.530999999999999943e+02,1.530000000000000000e+02,1.241666666666666963e+01,1.200000000000000000e+01,8.282999999999999829e+01,5.903333333333333144e+01,1.066499999999999915e+01
2.349643023183217139e+01,3.598689273385260012e+00,2.396753411421371993e+01,4.892046174968503358e+00,2.822807291121839057e+01,3.751364301901575882e+00,2.825423423921766997e+01,6.278718719826149375e+00,1.798333333333333073e+01,2.389891612794177167e+00,1.800000000000000000e+01,4.000000000000000000e+00,1.731166666666667027e+02,1.750000000000000000e+02,2.168333333333333002e+01,2.200000000000000000e+01,7.832999999999999829e+01,5.176666666666667282e+01,8.276999999999999247e+00
7.805087801375175438e+00,2.950159933256891964e+00,9.100650585660289948e+00,4.892046174968503358e+00,5.886298799837014428e+00,2.674239630490028219e+00,6.278718719826149375e+00,4.709039039869611365e+00,3.750000000000000000e+00,1.703684939441959978e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.086333333333332973e+02,1.055000000000000000e+02,4.349999999999999645e+00,4.000000000000000000e+00,6.102833333333334309e+01,5.376666666666667282e+01,1.011500000000000021e+01
1.920995874086359123e+01,1.577366704273430065e+00,1.883441764276714991e+01,2.091720882138357940e+00,1.956867334345815834e+01,1.241921893569366997e+00,1.883615615947844901e+01,1.569679679956536011e+00,1.246666666666667034e+01,7.911944770819444583e-01,1.200000000000000000e+01,1.000000000000000000e+00,1.853499999999999943e+02,1.850000000000000000e+02,1.416666666666666963e+01,1.400000000000000000e+01,6.635500000000000398e+01,6.328333333333333144e+01,1.065600000000000058e+01
1.954415740850302896e+01,1.595005328633265052e+00,1.946753411421371993e+01,2.091720882138357940e+00,2.252490340737631058e+01,1.729788986974045040e+00,2.197551551939152148e+01,1.569679679956536011e+00,1.434999999999999964e+01,1.102001261188487957e+00,1.400000000000000000e+01,1.000000000000000000e+00,1.758333333333332860e+02,1.760000000000000000e+02,1.728333333333333854e+01,1.700000000000000000e+01,6.321166666666667311e+01,7.196666666666666856e+01,9.882999999999999119e+00
1.935048899586568893e+01,3.984519567142606800e+00,1.933441764276714991e+01,5.825487939245218350e+00,2.003957724744511992e+01,3.838029262564068844e+00,1.962099599945671002e+01,4.709039039869612253e+00,1.276666666666666927e+01,2.445103489312124179e+00,1.250000000000000000e+01,3.000000000000000000e+00,2.048333333333332860e+02,2.050000000000000000e+02,1.555000000000000071e+01,1.500000000000000000e+01,7.088833333333333542e+01,5.846666666666666856e+01,9.381000000000000227e+00
1.645795593827244119e+01,1.659498283625125081e+00,1.628409234993700849e+01,2.366883528553429983e+00,1.857454287948569061e+01,1.533796545678905998e+00,1.883615615947844901e+01,1.962099599945670070e+00,1.183333333333333037e+01,9.771398364036775197e-01,1.200000000000000000e+01,1.250000000000000000e+00,1.589499999999999886e+02,1.590000000000000000e+02,1.415000000000000036e+01,1.400000000000000000e+01,7.606499999999999773e+01,6.211666666666666714e+01,1.226699999999999946e+01
9.770455409962202964e+00,1.474605120110455081e+00,9.733767057106859966e+00,2.000000000000000000e+00,1.083078979170010925e+01,1.436311060597107891e+00,1.098775775969576074e+01,3.139359359913073799e+00,6.900000000000000355e+00,9.150344996737669323e-01,7.000000000000000000e+00,2.000000000000000000e+00,1.414166666666667140e+02,1.420000000000000000e+02,8.349999999999999645e+00,9.000000000000000000e+00,8.499666666666666970e+01,5.510000000000000142e+01,8.352000000000000313e+00
1.489258832968540958e+01,2.454986709894256158e+00,1.446753411421371993e+01,3.458604410691787923e+00,1.425792375960521063e+01,2.353041014595961045e+00,1.412711711960882965e+01,3.139359359913073799e+00,9.083333333333333925e+00,1.499058084679488978e+00,9.000000000000000000e+00,2.000000000000000000e+00,3.039333333333332803e+02,3.000000000000000000e+02,1.078333333333332966e+01,1.100000000000000000e+01,3.289833333333333343e+01,7.890000000000000568e+01,9.166999999999999815e+00
6.737122076628869749e+00,1.429381418307511087e+00,6.733767057106859966e+00,1.892046174968502914e+00,6.069428095831944425e+00,1.429510767122970982e+00,6.278718719826149375e+00,1.569679679956536900e+00,3.866666666666667140e+00,9.107022186606584802e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.203333333333333144e+01,3.700000000000000000e+01,4.666666666666666963e+00,5.000000000000000000e+00,6.505333333333332746e+01,9.559999999999999432e+01,5.211000000000000298e+00
2.149870305516130031e+01,2.584374455114676117e+00,2.146753411421371993e+01,3.250000000000000000e+00,2.459164831931908068e+01,2.530482387329476168e+00,2.511487487930459039e+01,4.709039039869608700e+00,1.566666666666666963e+01,1.612101130976955066e+00,1.600000000000000000e+01,3.000000000000000000e+00,3.252833333333334167e+02,3.235000000000000000e+02,1.994999999999999929e+01,2.000000000000000000e+01,5.393500000000000227e+01,9.398333333333333428e+01,7.847999999999999865e+00
1.218555299781125001e+01,1.237524604328380962e+00,1.210065058566028995e+01,1.366883528553429983e+00,1.365621321562186985e+01,9.275100852114687155e-01,1.412711711960882965e+01,1.569679679956536011e+00,8.699999999999999289e+00,5.908913118102863127e-01,9.000000000000000000e+00,1.000000000000000000e+00,1.497333333333332916e+02,1.500000000000000000e+02,1.055000000000000071e+01,1.000000000000000000e+01,8.018999999999999773e+01,5.854999999999999716e+01,9.073999999999999844e+00
1.180211123353453040e+01,2.261638971553241007e+00,1.173376705710685997e+01,4.000000000000000000e+00,1.412711711960884031e+01,2.452258657467235814e+00,1.412711711960882965e+01,3.139359359913073799e+00,9.000000000000000000e+00,1.562266931769886957e+00,9.000000000000000000e+00,2.000000000000000000e+00,1.352500000000000000e+02,1.355000000000000000e+02,1.106666666666666998e+01,1.100000000000000000e+01,7.695999999999999375e+01,7.634999999999999432e+01,7.482999999999999652e+00
2.187061911299774053e+01,3.854499400326230063e+00,2.183441764276714991e+01,4.825487939245218350e+00,2.270803270337124147e+01,3.615021990580328914e+00,2.197551551939152148e+01,4.709039039869612253e+00,1.446666666666667034e+01,2.303031654636967129e+00,1.400000000000000000e+01,3.000000000000000000e+00,2.116833333333333087e+02,2.100000000000000000e+02,1.813333333333332931e+01,1.800000000000000000e+01,8.881999999999999318e+01,5.108333333333334281e+01,8.372999999999999332e+00
3.325757959983200784e+00,2.325372534458737928e+00,2.683441764276714991e+00,3.000000000000000000e+00,3.217843343910900877e+00,2.509907334379966937e+00,3.139359359913073799e+00,3.139359359913073799e+00,2.049999999999999822e+00,1.598993327383497087e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.296500000000000057e+02,2.225000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,3.619166666666666998e+01,6.870000000000000284e+01,3.532999999999999918e+00
